TITLE,AUTHOR,UPLOAD_DATE,VIEW,CONTENT
식기세척기에서 아무리 닦아도 잔류세제가 너무 많이 남아요 어떻게 하면 좋아요?,재미난 과학,2022.7.29,186221,식세기 사용하다보면 그릇은 깨끗한데 식세기를 보면 잔류세제와 고무패킹색깔이 묻어나오는데 이걸보면 이용하기가 찜찜한데 이건 괜찮은걸까요?
식기세척기에서 아무리 닦아도 잔류세제가 너무 많이 남아요 어떻게 하면 좋아요?,재미난 과학,2022.7.29,186221,저는 린스통에 구연산수를 넣어서 사용하고 있어요 그런데 여전히 타블렛을 사용하고 있었는데 이젠 액체세제로 바꿔야 겠네요
식기세척기에서 아무리 닦아도 잔류세제가 너무 많이 남아요 어떻게 하면 좋아요?,재미난 과학,2022.7.29,186221,최고 감사
식기세척기에서 아무리 닦아도 잔류세제가 너무 많이 남아요 어떻게 하면 좋아요?,재미난 과학,2022.7.29,186221,와우 이번 영상 역대급이네요 굿굿
식기세척기에서 아무리 닦아도 잔류세제가 너무 많이 남아요 어떻게 하면 좋아요?,재미난 과학,2022.7.29,186221,그릇에 밥먹을때마다 세제 냄새가 나서 찝찝했었는데 이유가 있었네요 좋은정보 감사합니다
식기세척기에서 아무리 닦아도 잔류세제가 너무 많이 남아요 어떻게 하면 좋아요?,재미난 과학,2022.7.29,186221,하... 다음에는 린스 없는 제품을 구매해야겠습니다~ 좋은 영상 감사합니다
식기세척기에서 아무리 닦아도 잔류세제가 너무 많이 남아요 어떻게 하면 좋아요?,재미난 과학,2022.7.29,186221,참고하겠습니다 ㅎㅎ 좋은 영상이라 생각이 드네요
식기세척기에서 아무리 닦아도 잔류세제가 너무 많이 남아요 어떻게 하면 좋아요?,재미난 과학,2022.7.29,186221,실험시 식기세척기 막은 투명막은 뭔가요?저두 저런거 사서 어떻게 닦이는지 보고프네요
식기세척기에서 아무리 닦아도 잔류세제가 너무 많이 남아요 어떻게 하면 좋아요?,재미난 과학,2022.7.29,186221,역시 재미난 과학 엄치척~
식기세척기에서 아무리 닦아도 잔류세제가 너무 많이 남아요 어떻게 하면 좋아요?,재미난 과학,2022.7.29,186221,린스포함안된 식기세척기 세제도 있나요? 요즘은 다 올인원으로 나와서ㅜㅜ
식기세척기에서 아무리 닦아도 잔류세제가 너무 많이 남아요 어떻게 하면 좋아요?,재미난 과학,2022.7.29,186221,영국살때친구들보면 세제로 씻고 행구지않고 그냥 수건으로 닦던데..잔류세재의 걱정은 우리나라 사람들만 하는듯
식기세척기에서 아무리 닦아도 잔류세제가 너무 많이 남아요 어떻게 하면 좋아요?,재미난 과학,2022.7.29,186221,식기세척기 종류나 세제종류에 따라서도 실험을 해야 설득력이 있지 않을까요????  대조군은 실험의 기본인데.....
식기세척기에서 아무리 닦아도 잔류세제가 너무 많이 남아요 어떻게 하면 좋아요?,재미난 과학,2022.7.29,186221,우와   진~~~~~~~짜  재미난 과학입니다^^
식기세척기에서 아무리 닦아도 잔류세제가 너무 많이 남아요 어떻게 하면 좋아요?,재미난 과학,2022.7.29,186221,저도 슈가버블만 써요. 사실 세척력도 떨어지고 얼룩도 있지만 성분 분석하면 좋다고 소문난것들 못 쓰겠더라구요.
식기세척기에서 아무리 닦아도 잔류세제가 너무 많이 남아요 어떻게 하면 좋아요?,재미난 과학,2022.7.29,186221,15년간 한번도 린스를 넣은적없는 내가 옳았다..
식기세척기에서 아무리 닦아도 잔류세제가 너무 많이 남아요 어떻게 하면 좋아요?,재미난 과학,2022.7.29,186221,세제를 반을 잘라썼는데 다행이네요 의도한건 아니지만 비닐 포장도 벗겨서 썼네요 그냥써도 되는거였군요 몰랐네요
식기세척기에서 아무리 닦아도 잔류세제가 너무 많이 남아요 어떻게 하면 좋아요?,재미난 과학,2022.7.29,186221,세제통말고...오늘은 그냥 함 던져서...세척해봐야겠네요~~ 그나저나..엘지 식세기는...소금을 투입하게 되어있는데... 한주소금으로 넣었더니..물자국이 확실히 줄었는데... 이유가 뭘까요..^^??
식기세척기에서 아무리 닦아도 잔류세제가 너무 많이 남아요 어떻게 하면 좋아요?,재미난 과학,2022.7.29,186221,"식세기 사려고 인덕션이랑요..드릉거리는 중인데! 식세기 공구 예정이 9월 맞을까요? 제가 보기에 SK가 제일 나아보여서..그거 사려는데요. SK프리슨탠딩사고 인덕션 위에 얹어서 쓰려고 해요! 전기공사,, 싱크대 등등 고려해야할 게 많은데ㅠㅠ 유튜브로 영상 봐도 머리가 자꾸 아프네요ㅠㅠㅠㅠ"
식기세척기에서 아무리 닦아도 잔류세제가 너무 많이 남아요 어떻게 하면 좋아요?,재미난 과학,2022.7.29,186221,저도 4분의1로 잘라서 쓰고요 자연퐁은 조금만 넣어도 좋아요
식기세척기에서 아무리 닦아도 잔류세제가 너무 많이 남아요 어떻게 하면 좋아요?,재미난 과학,2022.7.29,186221,3:38 추가행굼의미없음 4:55 린스대신 식초
식기세척기에서 아무리 닦아도 잔류세제가 너무 많이 남아요 어떻게 하면 좋아요?,재미난 과학,2022.7.29,186221,전용세제사용은 당연한것이구여.난 애벌세척을 손으로 미리 세제로 다 닦은걸 넣고.헹구지않은상태에서 전용세제로 표준세척합니다.미끈거리지않습니다.깨끗하게 씻깁니다 린스는 사용치않습니다 오히려 코팅하는것같아서
식기세척기에서 아무리 닦아도 잔류세제가 너무 많이 남아요 어떻게 하면 좋아요?,재미난 과학,2022.7.29,186221,영상보고 린스 없는 세제를 사용하려고 하는데 타블렛 제품은 올인원 아닌제품을 찾을수가 없네요 ㅜ 세제 추천좀 부탁드립니다
식기세척기에서 아무리 닦아도 잔류세제가 너무 많이 남아요 어떻게 하면 좋아요?,재미난 과학,2022.7.29,186221,"아직도 이런 영상 만드시네요;;;ㅋㅋㅋㅋ 비전공자, 업계 미 종사자 일반 소비자가 보기에 딱 적당히 자극적이면서도 객관적인 듯한  뭔가 과학적인 듯한 실험 영상 + 아무런 뒷받침 없는 주장 + 광고  국뽕 유튜버랑 다를게 없으시네요 아직까지 ㅠㅠ 인덕션때부터해서 초음파 식세기까지... 간만에 알고리즘 떠서 봤더니 ㅋㅋㅋ 그냥 시중에 파는 수산화나트륨 측정기 가지고;;   마치 예전에 모 정수기회사에서 TDS측정기 수치 들이대면서 깨끗한 물 광고하던게 떠오르네요 ㅋㅋㅋㅋㅋㅋ 고생하세요 (조회수 올려드린 제 손가락을 원망중)"
식기세척기에서 아무리 닦아도 잔류세제가 너무 많이 남아요 어떻게 하면 좋아요?,재미난 과학,2022.7.29,186221,혹시나 했는데~ 역시나 이군요 식세기 린쓰 대신 식초라  신기하네요 ㅎ 근데 식초냄새 안나겠죠??
식기세척기에서 아무리 닦아도 잔류세제가 너무 많이 남아요 어떻게 하면 좋아요?,재미난 과학,2022.7.29,186221,식기세척기 1시간이상 걸리는 설거지 할 동안 그냥 직접 설거지 10분도 안걸림
식기세척기에서 아무리 닦아도 잔류세제가 너무 많이 남아요 어떻게 하면 좋아요?,재미난 과학,2022.7.29,186221,저기 그릇 바닥에 파란 점은 무늬인가요? 무늬라기에는 너무 얼룩처럼 보여서요
식기세척기에서 아무리 닦아도 잔류세제가 너무 많이 남아요 어떻게 하면 좋아요?,재미난 과학,2022.7.29,186221,좋은영상 감사합니다.
식기세척기에서 아무리 닦아도 잔류세제가 너무 많이 남아요 어떻게 하면 좋아요?,재미난 과학,2022.7.29,186221,퐁퐁이 떨어져 식세기 세제를 녹여서 설거지 한적이 있는데 아무리 씻어내도 미끄덩 미끄덩 했었어요 ㅠㅠ
식기세척기에서 아무리 닦아도 잔류세제가 너무 많이 남아요 어떻게 하면 좋아요?,재미난 과학,2022.7.29,186221,lg제품 쓰는편인데 저는 설명서를 좀 읽어보는 편이거든요 린스투입구에 식초를 넣지말라는걸 본거같기도 한데 다시 한번 확인해봐야겟네요 식초넣으려다가 보고 안넣었는데 설명서를 봤는지 다른 유툽을 봤는지 모르겟어요
식기세척기에서 아무리 닦아도 잔류세제가 너무 많이 남아요 어떻게 하면 좋아요?,재미난 과학,2022.7.29,186221,너무 내용과 상관없는 댓글이라 죄송하지만.. 9개월전 식기세척기 영상 보고 와서요ㅜㅜ 현 시점에서 가장 가성비 좋은 제품 추천해 주실 수 있을까요..?
식기세척기에서 아무리 닦아도 잔류세제가 너무 많이 남아요 어떻게 하면 좋아요?,재미난 과학,2022.7.29,186221,대박
식기세척기에서 아무리 닦아도 잔류세제가 너무 많이 남아요 어떻게 하면 좋아요?,재미난 과학,2022.7.29,186221,혹시 린스성분이 영어로는 어떻게 표기되는지 아세요?
식기세척기에서 아무리 닦아도 잔류세제가 너무 많이 남아요 어떻게 하면 좋아요?,재미난 과학,2022.7.29,186221,영상을 보고 액체세제로 바꿨는데 세척력이 너무 떨어져요 다시 타블렛으로 사야할지 고민이네요
식기세척기에서 아무리 닦아도 잔류세제가 너무 많이 남아요 어떻게 하면 좋아요?,재미난 과학,2022.7.29,186221,측정방법에 문제가 있습니다 같은 조건에서 같은 물의 양으로 같은회로 흔든 후 측정을 해야한다고 생각합니다 분무기로 어떤건 7회 어떤건 10회 뿌려서 측정하는건 옳은 실험방법이 아닙니다.  동의하시는분 반대하시는분 의견들 봤습니당. 결론은 우려하실 필요 없습니다. 14? 15?ppm 문제없는양 입니다. 인체실험 결과는 없지만 토끼실험으로 경구독성값은 약 250ppm 인논문이 있습니다.  이분 채널 예전부터 초음파 식세기팔이같아서 별로 안좋아했는데 그래도 이런 실험적인 영상은 유투브에서 아무리 찾아봐도 없더라구요 과정과 결과에는 문제가 있는 영상이라 100%확인 하지만 초음파 식세기 팔려는 의도가아닌 진짜 잔류세제를 우려하여찍은 영상이라면 의도는 나쁘지 않은것 같습니당
식기세척기에서 아무리 닦아도 잔류세제가 너무 많이 남아요 어떻게 하면 좋아요?,재미난 과학,2022.7.29,186221,구연산을 물에 녹여서 린스대신 넣어 쓰고 있는데 이것도 괜찮을까요??
식기세척기에서 아무리 닦아도 잔류세제가 너무 많이 남아요 어떻게 하면 좋아요?,재미난 과학,2022.7.29,186221,그래서 린스 안씁니다. 세제만 사용하고 물이있어도   걍 자연건조시킵니다. 섬유유연제도 싫어서 헹굼 더 돌리거나 안쓰는데 식기에....
식기세척기에서 아무리 닦아도 잔류세제가 너무 많이 남아요 어떻게 하면 좋아요?,재미난 과학,2022.7.29,186221,"안녕하세요. 영상 잘보고 있습니다. 예전에 광역운영처 TTS안내방송 추진하셨던걸로 압니다. 그때는 TTS반응이 안좋았지만 지금까지 잘 유지하고 있네요. 아직까지 TTS안내방송에 대해 잘 모르고 있는 사람이 많은거 같아, 제가 영상을 하나 제작하려고 하는데요. 1호선 TTS방송음원이 필요합니다. 혹시 음원파일 가지고 계시다면 보내주실수 있으신가요? 부탁드립니다."
식기세척기에서 아무리 닦아도 잔류세제가 너무 많이 남아요 어떻게 하면 좋아요?,재미난 과학,2022.7.29,186221,감사합니다
식기세척기에서 아무리 닦아도 잔류세제가 너무 많이 남아요 어떻게 하면 좋아요?,재미난 과학,2022.7.29,186221,어디댓글에는 소주4분의1만 넣으라고 적으신거같고 어디에는 소주한컵 넣으라고 적으셨던데 헷갈려요
식기세척기에서 아무리 닦아도 잔류세제가 너무 많이 남아요 어떻게 하면 좋아요?,재미난 과학,2022.7.29,186221,소네트 사면 됩니다. 그리고 린스 쓰지 마세요. 그럼 끝.
식기세척기에서 아무리 닦아도 잔류세제가 너무 많이 남아요 어떻게 하면 좋아요?,재미난 과학,2022.7.29,186221,감사합니다 진짜로
식기세척기에서 아무리 닦아도 잔류세제가 너무 많이 남아요 어떻게 하면 좋아요?,재미난 과학,2022.7.29,186221,헉~식세기에 린스가 남는구나 초음파 소문듣고 왔어요
식기세척기에서 아무리 닦아도 잔류세제가 너무 많이 남아요 어떻게 하면 좋아요?,재미난 과학,2022.7.29,186221,힘들어도 손으로 하세요!
식기세척기에서 아무리 닦아도 잔류세제가 너무 많이 남아요 어떻게 하면 좋아요?,재미난 과학,2022.7.29,186221,당연한거잖아 세탁한 빨래 손으로 행쿼봐 그럼 입기 찜찜할거여 식기 세척기도 마찬가지인거지 찜찜하면 손으로하라고 차 세차할때 기계로하는거랑 손으로 하는거랑 비교해보면 답이나오지
식기세척기에서 아무리 닦아도 잔류세제가 너무 많이 남아요 어떻게 하면 좋아요?,재미난 과학,2022.7.29,186221,가루 피니쉬 쓰다가  비싼타블릿형 프**를 반만사용하는데 가루가 남고 그릇이 미끄덩거리는 느낌이 있어서 후회하고 있네요.
식기세척기에서 아무리 닦아도 잔류세제가 너무 많이 남아요 어떻게 하면 좋아요?,재미난 과학,2022.7.29,186221,뭔가 허접하게 일반화를 시킨 영상이네요 이렇게 실험 설계해서 일반화 시키시는건 괜한 오해를 만들수 있다고 생각합니다
식기세척기에서 아무리 닦아도 잔류세제가 너무 많이 남아요 어떻게 하면 좋아요?,재미난 과학,2022.7.29,186221,저는 린스통에 식초를 넣습니다.
식기세척기에서 아무리 닦아도 잔류세제가 너무 많이 남아요 어떻게 하면 좋아요?,재미난 과학,2022.7.29,186221,"다른건 사용 안해봐서 모르겠고. 이오스시스템꺼는 진짜 이거 사용하다보면 멘탈 나갑니다. 귀에 거슬리는 소리 계속 들으시면 정신 나가십니다. 아주아주 소음이 큰 대형매장, 대형 주방에서만 사용하세요. 이거 손님들 귀에 들리는 순간 영업 망합니다.  그리고 일하는 사람 역시 정신 나갑니다. 그 째지는 소리를 계속 들으면 귀가 남아나지 않을거에요. 특히 영업시 영업사원  다 거짓말이고요. as 비용 등 안좋다라는 소리 댓글들 보시면 쉽게 찾아보실 수 있습니다."
식기세척기에서 아무리 닦아도 잔류세제가 너무 많이 남아요 어떻게 하면 좋아요?,재미난 과학,2022.7.29,186221,식기세척기어디꺼예요?
식기세척기에서 아무리 닦아도 잔류세제가 너무 많이 남아요 어떻게 하면 좋아요?,재미난 과학,2022.7.29,186221,뿌린 물의 volume 을 모르는데 농도가 무슨 의미가 있음... 이 아저씨 과학타령 좀 그만하세요. 비과학적임.
식기세척기에서 아무리 닦아도 잔류세제가 너무 많이 남아요 어떻게 하면 좋아요?,재미난 과학,2022.7.29,186221,식기세척기도 없는데 난 왜 이걸 보는걸까
식기세척기에서 아무리 닦아도 잔류세제가 너무 많이 남아요 어떻게 하면 좋아요?,재미난 과학,2022.7.29,186221,좋아요와 알림구독까지 하구 갑니다ㅜ ㅜ
식기세척기에서 아무리 닦아도 잔류세제가 너무 많이 남아요 어떻게 하면 좋아요?,재미난 과학,2022.7.29,186221,그냥 설겆이 하면 간단할걸ᆢ4시간씩 기계 돌려야 하는건지ᆢ
식기세척기에서 아무리 닦아도 잔류세제가 너무 많이 남아요 어떻게 하면 좋아요?,재미난 과학,2022.7.29,186221,손설겆이   주방세재로   대충해서  대충  행궈  식세기에  55분 돌림
식기세척기에서 아무리 닦아도 잔류세제가 너무 많이 남아요 어떻게 하면 좋아요?,재미난 과학,2022.7.29,186221,세제넣고 한번 없이 한번하면 되겠군
식기세척기에서 아무리 닦아도 잔류세제가 너무 많이 남아요 어떻게 하면 좋아요?,재미난 과학,2022.7.29,186221,손설거지가 잔류세제가 더 나올거 같아요
식기세척기에서 아무리 닦아도 잔류세제가 너무 많이 남아요 어떻게 하면 좋아요?,재미난 과학,2022.7.29,186221,1종 뽀송 쓰고있습니다.
식기세척기에서 아무리 닦아도 잔류세제가 너무 많이 남아요 어떻게 하면 좋아요?,재미난 과학,2022.7.29,186221,"저두 그 타블렛세제 쓰는데... 그리고 저는 첨부터 태블릿1개가 넘많으니 반으로 쪼개서 쓰라고 설치기사에게 안내받았던지라, 오히려 1/4개 넣었는데 ㅠㅠ...  앞으론 1개 다 넣어야겠네요. 항상 식세기 꽉 채운 뒤에 쓰니까..."
식기세척기에서 아무리 닦아도 잔류세제가 너무 많이 남아요 어떻게 하면 좋아요?,재미난 과학,2022.7.29,186221,좋아요 ~♡ 구도~ㄱ
식기세척기에서 아무리 닦아도 잔류세제가 너무 많이 남아요 어떻게 하면 좋아요?,재미난 과학,2022.7.29,186221,편할려고 삿으나 결론은 더 귀찮...; ㅋㅋㅋ
식기세척기에서 아무리 닦아도 잔류세제가 너무 많이 남아요 어떻게 하면 좋아요?,재미난 과학,2022.7.29,186221,안쓰면 되지!!
식기세척기에서 아무리 닦아도 잔류세제가 너무 많이 남아요 어떻게 하면 좋아요?,재미난 과학,2022.7.29,186221,미친....세척시간 4시간...
식기세척기에서 아무리 닦아도 잔류세제가 너무 많이 남아요 어떻게 하면 좋아요?,재미난 과학,2022.7.29,186221,"수산화나트륨이  물로  변하는구나  ㅎㅎ 과학이란  타이틀 걸고  솔직히  저런  말도  안되는  기계로  판단하다니  ㅎㅎ GC  ICP로  어떤성분이  얼마나  남았는지  확인도  안되고,  고형분이  16PPM남앟다고 단정짓는  오류를  범하는군.. 집에  수돗물도  열건조시킨후  다시 물로  희석하면  몇 PPM  나올거  같으세요?"
식기세척기에서 아무리 닦아도 잔류세제가 너무 많이 남아요 어떻게 하면 좋아요?,재미난 과학,2022.7.29,186221,"재미난과학님. 인간적으로 하나만 물읍시다.  가족들 부계정으로 본인 생각과 반대되는 의견에는 답글로 싸우자고 박박 우기면서 달고, 맘에 안들고 반박하기 힘든 글은 숨기기 하고 있죠? 왜 그렇게 살아요?  진짜 그렇게 살지 마세요.  애도 키우는 양반이 나이 먹을데로 먹고 왜 이렇게 구질구질하게 삽니까?   글고, 물 자국은 세제 성분만 남는게 아니라,  물속에 남은 미네랄 및 석회가 남는거에요. 국가 검증 기관이세요? 전성분 검사해보셨어요?  제가 말씀드렸죠. 린스성분 16ppm은 인체내 영향을 끼칠수있는 기준치에도 못미치는거라고요.   세제를 감싸고있는 비닐이라고 착각하시는건 순수 타피오카 식물의 전분 성분이에요. 뭘 알고서 채널 운영해야될거 아니에요?  글고, 식세기 돌리고 나온 식기는 그냥 수돗물로 헹궈도 충분한겁니다. 뭔 식초를 또 쓰래요? 더 번거롭고 찝찝하게 당신도 설거지 맨날 하는거 봤는데 식초로 안행구잖아? 그럴거면 식세기를 왜 쓰겠어? 현실적인 얘길해.  그리고, 늘 저는 이렇게 생각합니다.라고 하는데 이렇게 하는건 어떨까요? 랑 완전 다르니까.  잘못된 본인 뇌피셜 좀 작작 주입해. 본인은 안틀려? 완벽한 신이야?  인정좀 할건 하면서 살아.  예전부터도 그렇게 구독자들하고 싸우더니 뭐 버릇 남 못준다더니 ㅉㅉ  이제 또 차단하것지 ㅋㅋ 원래 그런 인간이니까"
식기세척기에서 아무리 닦아도 잔류세제가 너무 많이 남아요 어떻게 하면 좋아요?,재미난 과학,2022.7.29,186221,식기섹척기에 린스가 들어가는 이유가 잔류세제를 중화하여 세척 후 물기가 마르며 물자국이 남는 것을 방지해주기때문인데... 역으로 린스때문에 잔류세제가 생기니 린스를 식초로 대체하라는 뭔 뚱딴지같은 주장을 하시는지...
식기세척기에서 아무리 닦아도 잔류세제가 너무 많이 남아요 어떻게 하면 좋아요?,재미난 과학,2022.7.29,186221,케미포비아 국가 ㅉㅉ
식기세척기에서 아무리 닦아도 잔류세제가 너무 많이 남아요 어떻게 하면 좋아요?,재미난 과학,2022.7.29,186221,1종은 세척력이너무 떨어져서 못쓰는데 2종세제에 씻고 구연산수에 풍덩넣고 헹궈야겠네요.  귀찮아도전부다시 헹궈서 썼었는데ㅠ
식기세척기에서 아무리 닦아도 잔류세제가 너무 많이 남아요 어떻게 하면 좋아요?,재미난 과학,2022.7.29,186221,좋은정보 감사합니다
식기세척기에서 아무리 닦아도 잔류세제가 너무 많이 남아요 어떻게 하면 좋아요?,재미난 과학,2022.7.29,186221,저 테스터기 제품명이 무엇인지 혹시 알수있을까요?
식기세척기에서 아무리 닦아도 잔류세제가 너무 많이 남아요 어떻게 하면 좋아요?,재미난 과학,2022.7.29,186221,감사합니다
설거지는 손맛이 아니라 중노동입니다👉 LG DIOS 오브제컬렉션 식기세척기 리뷰,오라잇 스튜디오 - Digital Shopping Guide,2022.8.8,82313,식기세척기 사용 중인데 진짜 만족스럽습니다. 처음엔 자리 잡는거랑 좀 여러번 해봐야하는데 익숙해지면 세상 편해요
설거지는 손맛이 아니라 중노동입니다👉 LG DIOS 오브제컬렉션 식기세척기 리뷰,오라잇 스튜디오 - Digital Shopping Guide,2022.8.8,82313,꼼꼼한 리뷰 잘봤습니다~! 구매 예정인데 이거 보고 마음 굳혔습니다!
설거지는 손맛이 아니라 중노동입니다👉 LG DIOS 오브제컬렉션 식기세척기 리뷰,오라잇 스튜디오 - Digital Shopping Guide,2022.8.8,82313,가격만 좀 더 저렴해지면 바로 사고 싶음 ㅠㅠㅠ
설거지는 손맛이 아니라 중노동입니다👉 LG DIOS 오브제컬렉션 식기세척기 리뷰,오라잇 스튜디오 - Digital Shopping Guide,2022.8.8,82313,아무리봐도 너무 이쁘네여 탐이나요 탐이나 식기세척기 사랑입니다 설겆이는 매일 해야하는 번거로움이 있어서 주부로써 꼭 필요한 제품 입니다 앞으로도 더 많은 사람들이 함께 하는 모습을 보여주셔서 함박웃음 짓게 만드는 방송이 되어주시길 간절히 기대하겠습니다 잘봐습니다 수고하셨습니다 감사합니다
설거지는 손맛이 아니라 중노동입니다👉 LG DIOS 오브제컬렉션 식기세척기 리뷰,오라잇 스튜디오 - Digital Shopping Guide,2022.8.8,82313,LG식세기는 사랑이죠   편리하게 사용하고 있어요
설거지는 손맛이 아니라 중노동입니다👉 LG DIOS 오브제컬렉션 식기세척기 리뷰,오라잇 스튜디오 - Digital Shopping Guide,2022.8.8,82313,식세기 진짜 편해보이네요! 저도 살까말까 고민중인데 곧 살듯ㅋㅋㅋㅋㅋ
설거지는 손맛이 아니라 중노동입니다👉 LG DIOS 오브제컬렉션 식기세척기 리뷰,오라잇 스튜디오 - Digital Shopping Guide,2022.8.8,82313,LG꺼 쓰면서 제일 좋았던게 바스켓 높이 조절된다는 거였어요. 테트리스 잘만하면 정말 많이 들어가요.
설거지는 손맛이 아니라 중노동입니다👉 LG DIOS 오브제컬렉션 식기세척기 리뷰,오라잇 스튜디오 - Digital Shopping Guide,2022.8.8,82313,플라스틱 소재 넣어도 괜찮을까요? 락앤락 같은거 넣었다가 줄어들거나 변형이 오진 않을까요?
설거지는 손맛이 아니라 중노동입니다👉 LG DIOS 오브제컬렉션 식기세척기 리뷰,오라잇 스튜디오 - Digital Shopping Guide,2022.8.8,82313,식세기는 특히 화이트 색상이 예쁘네요! 외산들은 다들 실버라 좀 별로였는데
설거지는 손맛이 아니라 중노동입니다👉 LG DIOS 오브제컬렉션 식기세척기 리뷰,오라잇 스튜디오 - Digital Shopping Guide,2022.8.8,82313,저는 사용 중인데 린스가 생각보다 중요하더라구요. 린스 안넣었더니 물때? 같은게 껴서 쓰시는 분들 참고하세요.
설거지는 손맛이 아니라 중노동입니다👉 LG DIOS 오브제컬렉션 식기세척기 리뷰,오라잇 스튜디오 - Digital Shopping Guide,2022.8.8,82313,화이트 색상이 진짜 이쁘네요. 다른 브랜드는 실버가 많아서 별로였는데...
설거지는 손맛이 아니라 중노동입니다👉 LG DIOS 오브제컬렉션 식기세척기 리뷰,오라잇 스튜디오 - Digital Shopping Guide,2022.8.8,82313,예화! 이번제품도 너무너무 멋진제품이네요 항상좋은정보 힐링방송 감사합니다 항상응원합니다!^^
설거지는 손맛이 아니라 중노동입니다👉 LG DIOS 오브제컬렉션 식기세척기 리뷰,오라잇 스튜디오 - Digital Shopping Guide,2022.8.8,82313,식세기 좋은 점 : 먹고 바로 안돌려도 됨. 식세기에 보관+세척 쌉가능
설거지는 손맛이 아니라 중노동입니다👉 LG DIOS 오브제컬렉션 식기세척기 리뷰,오라잇 스튜디오 - Digital Shopping Guide,2022.8.8,82313,"식기세척기  모델은  하나도~  중요하지 않고~, 오직   세척기 세제가 관건. 특히   미국산   케스케이드 세척제 타블렛이  아주 효과적. (유리잔, 유리그릇으로  확인해야  확실한  세척능력치 구분 가능) ㅡ  이 부분, 실험 요망. ㅡ  세척기 회사도  인정한 부분."
설거지는 손맛이 아니라 중노동입니다👉 LG DIOS 오브제컬렉션 식기세척기 리뷰,오라잇 스튜디오 - Digital Shopping Guide,2022.8.8,82313,식세기 살까 말까 고민 중이었는데 초반 영업 당해서 마음 굳혔씁니다 ㅋㅋㅋ
설거지는 손맛이 아니라 중노동입니다👉 LG DIOS 오브제컬렉션 식기세척기 리뷰,오라잇 스튜디오 - Digital Shopping Guide,2022.8.8,82313,예쁘네요ㅜㅜ 저도 살까말까 고민...있으면 확실히 편할 거 같아요
설거지는 손맛이 아니라 중노동입니다👉 LG DIOS 오브제컬렉션 식기세척기 리뷰,오라잇 스튜디오 - Digital Shopping Guide,2022.8.8,82313,설거지 그거 얼마나 한다고~ 이게 진짜 제 생각이었는데 10년 이야기하니까 바로 와닿음 ㅎㅎㅎ
설거지는 손맛이 아니라 중노동입니다👉 LG DIOS 오브제컬렉션 식기세척기 리뷰,오라잇 스튜디오 - Digital Shopping Guide,2022.8.8,82313,일시정지 기능 진짜 좋네 ㅋㅋㅋㅋ드럼세탁기 중간에 구멍있어서 빨래감 넣는거랑 똑같군
설거지는 손맛이 아니라 중노동입니다👉 LG DIOS 오브제컬렉션 식기세척기 리뷰,오라잇 스튜디오 - Digital Shopping Guide,2022.8.8,82313,세제는 어떤게 제일 좋을까요? 살 때 기사님한테 받았는데 가루형이라 추천 좀 해주세요
설거지는 손맛이 아니라 중노동입니다👉 LG DIOS 오브제컬렉션 식기세척기 리뷰,오라잇 스튜디오 - Digital Shopping Guide,2022.8.8,82313,음식물 닦아내면 어디로 가나요? 내부 청소도 해줘야되나요?
설거지는 손맛이 아니라 중노동입니다👉 LG DIOS 오브제컬렉션 식기세척기 리뷰,오라잇 스튜디오 - Digital Shopping Guide,2022.8.8,82313,신혼 때 안쓰다가 아이 생기고 바로 샀습니다 ㅋㅋㅋ아이가 컵 쓰는 게 감당이 안되요
설거지는 손맛이 아니라 중노동입니다👉 LG DIOS 오브제컬렉션 식기세척기 리뷰,오라잇 스튜디오 - Digital Shopping Guide,2022.8.8,82313,어제 전자랜드가서 보고 왔는데 아직까지 삼성이랑 엘지 중에서 고민중이에요. 이거 보니까 더 고민되네요
설거지는 손맛이 아니라 중노동입니다👉 LG DIOS 오브제컬렉션 식기세척기 리뷰,오라잇 스튜디오 - Digital Shopping Guide,2022.8.8,82313,연수 장치 있다는게 장점인데 그게 빠졌네요
설거지는 손맛이 아니라 중노동입니다👉 LG DIOS 오브제컬렉션 식기세척기 리뷰,오라잇 스튜디오 - Digital Shopping Guide,2022.8.8,82313,아 진짜 LG가 답인가???? 이쁘네 ㅠ
설거지는 손맛이 아니라 중노동입니다👉 LG DIOS 오브제컬렉션 식기세척기 리뷰,오라잇 스튜디오 - Digital Shopping Guide,2022.8.8,82313,식세기에 배달 용기 넣는 분들 많은데 어차피 그래도 재활용 못합니다. 그냥 적당히 씻어서 버리는 게 정신건강에 좋습니다.
설거지는 손맛이 아니라 중노동입니다👉 LG DIOS 오브제컬렉션 식기세척기 리뷰,오라잇 스튜디오 - Digital Shopping Guide,2022.8.8,82313,오호 모드 꿀팁 좋네요
설거지는 손맛이 아니라 중노동입니다👉 LG DIOS 오브제컬렉션 식기세척기 리뷰,오라잇 스튜디오 - Digital Shopping Guide,2022.8.8,82313,밀레꺼랑 고민했었는데 AS때문에 엘지 샀어요. 외국 브랜드는 아직까지 좀 못미더워서...
설거지는 손맛이 아니라 중노동입니다👉 LG DIOS 오브제컬렉션 식기세척기 리뷰,오라잇 스튜디오 - Digital Shopping Guide,2022.8.8,82313,외국에선 소금을 넣던데 우리나라는 소금 안넣어도 되나요?
